group,approved,defaulted,loan_size,processing_time
A,True,False,16941.957773529415,53.59191237793809
A,False,False,0.0,71.6639736804452
A,True,False,34354.49237957021,54.81497149728343
A,True,False,10855.809262680537,32.717362959380225
A,True,False,8083.429675059205,53.40024697857338
A,True,False,22867.631795181696,44.57772976067648
A,True,False,23275.792142839047,52.236746460834006
A,True,False,14782.374243902424,37.13422252316745
A,False,False,0.0,55.450464974763406
A,False,False,0.0,51.12158039502033
A,False,False,0.0,83.19623523861522
A,True,True,26876.149309987402,33.33368398436927
A,True,False,19442.000914393993,47.22628114176633
A,False,False,0.0,85.42519332154708
A,False,False,0.0,44.39220306551865
A,True,False,3232.7445985613663,49.576139568124425
A,False,False,0.0,99.30657496551643
A,False,False,0.0,67.9340351084639
A,False,False,0.0,95.75183636036026
A,False,False,0.0,69.00638104169366
A,True,False,12235.680550258754,36.80154971595133
A,True,False,24436.828156091116,54.27322617399295
A,False,False,0.0,52.63900408900608
A,False,False,0.0,60.688944751951524
A,True,True,9443.413006238865,46.092659558149045
A,True,False,15947.934280041407,62.64746554159334
A,True,False,12850.482575364324,17.423302126767407
A,False,False,0.0,71.65263984981803
A,False,False,0.0,60.267685288804955
A,True,False,9837.54660247959,52.944502992116874
A,True,False,15872.820268565789,34.32326568497037
A,True,False,23534.655205794355,51.891299868947385
A,False,False,0.0,99.64275989693348
A,False,False,0.0,95.7612375250212
A,False,False,0.0,95.6365658788408
A,True,True,13101.705141151364,61.634062453328994
A,True,False,21989.027994055414,33.044095089551064
A,True,True,7758.324477202078,32.14122806969845
A,True,False,4593.220287492238,41.832399066700255
A,False,False,0.0,59.8235367515327
A,False,False,0.0,48.48531106666077
A,False,False,0.0,71.16964061463857
A,False,False,0.0,63.918610994950534
A,True,False,20839.59726952777,54.091276648116434
A,False,False,0.0,85.30212103042959
A,False,False,0.0,94.01599610845435
A,False,False,0.0,46.81408896239924
A,True,False,15017.523858666542,60.510831777740535
A,True,False,13167.705182448626,62.014676065061565
A,True,False,18148.812566984998,41.513982190830575
A,False,False,0.0,63.4279552610258
A,True,False,30935.224218535288,47.053536705684806
A,True,False,11592.08214095217,48.93647554991164
A,False,False,0.0,103.30909319918224
A,True,False,14955.64372387818,95.79862367716582
A,True,True,8016.776685475048,68.16650862124507
A,True,False,19914.4468703406,58.51696801069377
A,False,False,0.0,80.90793544228572
A,True,False,8333.649421686747,50.15384738219238
A,False,False,0.0,109.17605271161031
A,True,False,4659.654798390581,60.331662709242195
A,False,False,0.0,72.37592383970984
A,True,False,7852.378198519391,31.13217480579157
A,True,False,9182.908182633742,49.216868751277545
A,False,False,0.0,82.34550854722613
A,True,False,20729.036703490798,50.268243320063206
A,True,False,24449.929573855414,35.11384025452115
A,True,False,13548.500131719728,48.412314500412194
A,False,False,0.0,90.23627187141604
A,False,False,0.0,58.62443522437755
A,False,False,0.0,43.66019720638018
A,True,False,3651.0884954267126,51.04914331586194
A,True,False,17589.07774956581,58.457739311892794
A,True,False,6885.239496496704,31.39225095177359
A,True,False,24177.198955935746,51.909842320578036
A,True,True,10628.744784430577,67.763112285261
A,True,False,19191.599655351354,56.60485444915073
A,True,False,30973.900451432964,48.866312200008416
A,False,False,0.0,61.71581111273947
A,True,False,9513.220307060263,54.78744684154024
A,True,False,12766.723732583081,59.30401663739721
A,False,False,0.0,50.63905723267519
A,True,False,8999.914616661412,24.69815799505102
A,False,False,0.0,126.9756483182013
A,False,False,0.0,73.33177653805843
A,False,False,0.0,73.23576540459297
A,True,False,14640.040146203688,42.719255159515626
A,False,False,0.0,72.82161728189509
A,True,False,50442.9344553112,53.2447463572121
A,True,False,5951.356536098698,51.01550255574856
A,True,True,11014.28535202331,79.65513978144565
A,False,False,0.0,63.664166977233165
A,True,False,42091.9959066952,69.6016518010376
A,True,False,6033.560208154649,53.286343715764716
A,False,False,0.0,58.12607015071192
A,True,True,21042.63912453699,59.98869686275868
A,True,False,17158.641352650284,56.48607756680927
A,True,False,7399.885364505475,48.537649422870736
A,True,False,18820.17563063046,51.99443034660935
A,True,False,8655.134663654362,39.04519453431703
A,True,False,28566.693405115908,35.6131931211824
A,False,False,0.0,84.7390507998974
A,True,True,12482.774130588235,44.64090863530089
A,True,False,9574.285091536934,46.79875502626361
A,False,False,0.0,66.17335987750107
A,True,False,20843.384571552066,51.979325171757125
A,False,False,0.0,95.80722839504132
A,True,False,27595.44824211224,67.29378129682289
A,True,False,4592.018354608286,49.81773227851018
A,True,False,25298.551532697227,44.96020105766776
A,True,False,60070.21116864278,54.4626900775462
A,True,False,10188.504424386023,51.548132904222946
A,True,False,41651.35446629514,59.50594034234553
A,True,False,11408.377543854382,56.069755082264116
A,True,True,5863.805986300008,58.767693434944
A,True,False,11121.334110297852,68.26490858591274
A,True,False,25057.34759338522,61.25436823456458
A,True,False,8079.571440780081,45.59270669507156
A,True,False,9318.871387602107,31.15648265884751
A,False,False,0.0,74.20937511772271
A,True,True,13384.278756509731,44.43414939979331
A,False,False,0.0,87.28585162840866
A,False,False,0.0,47.17401454518087
A,True,False,17814.62791429106,53.07709657968167
A,False,False,0.0,97.12442688882717
A,False,False,0.0,74.83756085256991
A,True,False,7658.536573084293,54.799110631997635
A,True,False,28942.320308793383,40.527121189478414
A,False,False,0.0,86.06987045422343
A,False,False,0.0,91.88820562435261
A,True,True,11612.481887860695,41.4721000170331
A,True,False,15081.12749672614,34.878356636184485
A,True,False,9927.076168930862,67.16814781562958
A,True,False,7261.943279098945,42.4083630830287
A,True,True,4689.793203682828,37.12628769351755
A,True,False,7092.587508950417,58.60432514880814
A,True,False,11000.045499283437,27.294705968802223
A,False,False,0.0,62.22445910173187
A,True,False,24495.08068414682,74.72099574901287
A,True,True,10224.535214895232,56.49911749252634
A,False,False,0.0,84.66133094994454
A,False,False,0.0,48.420076540862084
A,True,False,17819.313403596196,73.64562043013278
A,True,False,30635.56013662034,66.14840940028657
A,True,False,28561.020876031555,54.59504583409536
A,True,True,20454.529919327277,61.558371009540025
A,True,False,19596.886692070828,34.71097611802334
A,True,False,36996.34000040551,59.64440386120983
A,True,True,16305.355267428187,32.91666043224379
A,True,True,19686.291422388393,42.4946637205256
A,True,False,11020.689875597425,1.761567372851438
A,True,False,5900.391463786866,54.02144489051193
A,True,False,8863.443807772226,38.34191983337471
A,True,False,13286.510838637778,64.66717822806694
A,True,False,13855.966644471462,53.852889159081045
A,False,False,0.0,85.2535671537233
A,True,True,14027.378423195618,31.746051829911934
A,False,False,0.0,45.6686041422557
A,False,False,0.0,85.479303034201
A,True,False,11081.080443969833,59.46237449897841
A,True,False,6018.512517567019,59.85523513038433
A,True,False,8557.840782435347,50.54396514592403
A,True,False,18328.066176752698,40.12996829151954
A,False,False,0.0,62.391595611930114
A,True,False,23523.687517692644,25.408756343968975
A,True,False,14894.575556036987,41.73367312618775
A,True,False,10813.252681912893,21.434147964942266
A,True,False,48483.46632412029,37.44515434027376
A,False,False,0.0,67.9561932922476
A,True,False,26844.07974142983,55.58090064330695
A,True,False,10501.51147801798,48.763705433032094
A,False,False,0.0,100.2968027291852
A,True,False,23314.001818753983,19.712030732036858
A,True,False,15139.994782059064,42.411565791436274
A,True,False,3252.926222499603,37.77972590347185
A,True,False,13506.839645211745,38.11410464228189
A,True,False,27952.894374386833,56.9936794172063
A,True,False,18333.559279678197,35.09239010242034
A,True,True,17457.127991924714,38.929787248088836
A,True,False,4753.5445491855635,16.693961314357253
A,True,False,8670.892083294142,43.58815229435746
A,False,False,0.0,44.23415137030295
A,True,False,17089.678539482462,49.188043930344655
A,True,False,27689.26489327689,33.73337929886303
A,True,False,12247.534702110934,49.568133683238244
A,False,False,0.0,87.64932043749347
A,True,False,13491.62693755867,73.08062659563481
A,True,False,7389.640442066258,55.45826970679791
A,False,False,0.0,70.59052852245088
A,False,False,0.0,61.77124942434921
A,False,False,0.0,67.79344454269018
